"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Milestone","Date Opened","Project","QA Buddy","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases"
"Bug","37757","SF:186468, Profitability By Appraiser Report Showing Wrong YTD Sold Vehicle Count","0","Medium","App Support","","Undecided","09/26/16 08:15 PM","002:FLM","","Dan Webster","186468","","1","Bill Rogalla","0","0","09/27/16 04:49 PM","09/27/16 06:58 PM",""
"Bug","37758","SF:187200, Profit Max Issue - Incorrect Market Listings - Murano S Showing As a LE in Listings","0","Medium","App Support","","Undecided","09/26/16 10:31 PM","002:FLM","","Dan Webster","187200","","0","Bill Rogalla","0","0","11/09/16 04:40 PM","11/09/16 06:07 PM",""
"Bug","37761","Carbiz Limited SF:181150, Mercedes Benz AutoLoad Issue-- Colors and Packages not Pulling","0","Medium","Bill Rogalla","","Undecided","09/27/16 07:15 PM","002:FLM","","Dan Webster","181150","","0","Dan Webster","0","0","11/09/16 07:50 PM","11/09/16 07:50 PM",""
"Bug","37762","SF:186889, Motorwerks BMW- Stop The Drop Report- Missing Salesperson Data","0","Medium","App Support","","Undecided","09/27/16 07:26 PM","002:FLM","","Dan Webster","186889","","0","J. Travis Huber","0","0","09/29/16 10:28 PM","10/03/16 02:57 PM",""
"Bug","37773","Profit Max: Equipment filter number adds 1 after being selected","0","Medium","Inna Tulika","","Undecided","09/28/16 08:20 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","09/29/16 03:53 PM","10/18/16 07:21 PM",""
"Bug","37776","SF:187631, (URGENT-IN STORE)  - High Inventory Count Within DSR - Penske","0","Medium","App Support","","Undecided","09/29/16 02:19 PM","002:FLM","","Dan Webster","187631","","0","Bill Rogalla","0","0","10/03/16 06:28 PM","10/03/16 07:48 PM",""
"Bug","37778","SF:187675, Mobile Showroom Sticker Email Issue -- Link Pulls Up Error Page","0","Medium","App Support","","Undecided","09/29/16 03:09 PM","002:FLM","","Dan Webster","187675","","0","Christopher Norton","0","0","11/09/16 08:26 PM","11/09/16 08:31 PM",""
"Bug","37784","SF:186242, Missing Packages for 2017 Dodge Rams - Received by Chrome, Not Applying in MAX AD","0","Medium","App Support","","Undecided","09/29/16 04:23 PM","002:FLM","","Dan Webster","186242","","0","Bill Rogalla","0","0","09/30/16 07:19 PM","10/03/16 03:01 PM",""
"Internal Defect","37789","Max Merchandising: Server error on one car when accessing","0","Ground Level","Inna Tulika","","Undecided","09/29/16 08:10 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","11/16/16 08:46 PM","11/16/16 08:46 PM",""
"Bug","37793","SF:187887, URGENT - In Store - MAXMobile - No Inventory On App - New Store","0","Medium","App Support","","Undecided","09/30/16 06:50 PM","002:FLM","","Dan Webster","187887","","0","Bill Rogalla","0","0","09/30/16 07:16 PM","10/03/16 02:55 PM",""
"Internal Defect","37795","Stop the Drop: Export sorts the dates wrong","0","Ground Level","Inna Tulika","","Undecided","09/30/16 07:45 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","11/16/16 09:31 PM","11/16/16 09:31 PM",""
"Bug","37802","SF:187911, TTM Reporting- Not Updated since 9/13/16- Hendrick-Wide","0","Medium","V-MAX-PRODUCT","","Undecided","10/03/16 09:20 PM","002:FLM","","Dan Webster","187911","","0","Dan Webster","0","0","10/03/16 09:23 PM","10/03/16 09:23 PM",""
"Bug","37803","SF:188245, Customer Inquiry-- Exporting Unit Cost to Excel","0","Medium","App Support","","Undecided","10/03/16 09:51 PM","002:FLM","","Dan Webster","188245","","0","Bill Rogalla","0","0","10/04/16 02:15 PM","10/04/16 04:18 PM",""
"Bug","37811","SF:188187, MAX Digital Showroom | Gwinnett Place Honda - Incorrect Amount of in DSR","0","Medium","App Support","","Undecided","10/04/16 03:55 PM","002:FLM","","Dan Webster","188187","","1","Bill Rogalla","0","0","10/05/16 04:16 PM","10/05/16 04:17 PM",""
"Bug","37819","SF:188329, TTM Issue - Data Missing for September-- JAG Camp","0","Medium","App Support","","Undecided","10/04/16 04:40 PM","002:FLM","","Dan Webster","188329","","0","Bill Rogalla","0","0","10/04/16 08:31 PM","10/10/16 08:08 PM",""
"Feature","37823","SF:188207, Change Request--Please enable NADA Trade-in Widget for Fremont stores","0","Medium","App Support","","Undecided","10/04/16 06:50 PM","002:FLM","","Dan Webster","188207","","0","Bill Rogalla","0","0","10/04/16 07:00 PM","10/04/16 10:13 PM",""
"Internal Defect","37826","Group DSR: Unknown dealer on the Dealers list and misspelled dealer name","0","Ground Level","Inna Tulika","","Undecided","10/04/16 07:59 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","10/04/16 09:14 PM","10/18/16 07:16 PM",""
"Task","37828","FL Reskinning - UI Issues on IMP","0","Medium","V-MAX-PRODUCT","","Undecided","10/05/16 07:10 AM","002:FLM","","Kavyashree Karunakar","","","0","Bill Rogalla","0","0","12/21/16 05:21 PM","12/21/16 05:21 PM",""
"Bug","37832","SF:188531, HEATER - Photos Showing Very Strange Online / In MAX AD - Color Matched From Chrome","0","Medium","App Support","","Undecided","10/05/16 03:20 PM","002:FLM","","Dan Webster","188531","","0","Bill Rogalla","0","0","10/05/16 03:23 PM","10/05/16 04:35 PM",""
"Internal Defect","37836","Stop the Drop: 7 figure Profit Potential slides down","0","Ground Level","Inna Tulika","","Undecided","10/05/16 08:27 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","11/16/16 09:53 PM","11/16/16 09:53 PM",""
"Bug","37843","SF:188757, IMP / Quick Plannig Not Saving Price - Save & Close Not Functioning","0","Critical","Deepa Ravishankar","","Undecided","10/06/16 03:17 PM","002:FLM","","Dan Webster","188757","","0","Tim Muir","0","0","10/06/16 06:07 PM","10/06/16 06:51 PM",""
"Task","37845","Install adomd tools to prod-flsvcs01 and 02","0","Medium","V-MAX-Architect","","Undecided","10/06/16 06:46 PM","002:FLM","","J. Travis Huber","","","0","J. Travis Huber","0","0","10/21/16 04:35 PM","10/21/16 04:35 PM",""
"Task","37846","Please Ignore Rule 10 Exclusion for Ford","0","Medium","Daniel Hillis","","Undecided","10/06/16 06:47 PM","002:FLM","","Kara Korte","","","0","Daniel Hillis","0","0","10/13/16 03:20 PM","10/13/16 03:20 PM",""
"Bug","37852","SF:188848, Stop the Drop Group Bar Graph - Not Populating - Luther AG","0","Medium","App Support","","Undecided","10/06/16 09:43 PM","002:FLM","","Dan Webster","188848","","0","Bill Rogalla","0","0","10/06/16 09:50 PM","10/06/16 10:01 PM",""
"Bug","37859","SF:189087, Stocking Report - Performance Plus Page - Inaccurate Units in Stock","0","Medium","App Support","","Undecided","10/07/16 07:18 PM","002:FLM","","Dan Webster","189087","","0","Bill Rogalla","0","0","10/10/16 02:22 PM","10/10/16 03:15 PM",""
"Bug","37867","SF:189359, Mercedes Benz Auto Load Not Working, Packages Missing from Max Ad and DSR - Lithia","0","Medium","V-MAX-PRODUCT","","Undecided","10/11/16 03:56 AM","002:FLM","","Dan Webster","189359","","0","Christopher Norton","0","0","11/09/16 07:58 PM","11/09/16 07:59 PM",""
"Bug","37870","SF:189122, Mobile Showroom / DSR Lead Issues-- Creating Duplicate Leads in eLead","0","Medium","App Support","","Undecided","10/11/16 05:11 AM","002:FLM","","Dan Webster","189122","","0","Bill Rogalla","0","0","10/12/16 04:52 PM","11/15/16 09:46 PM",""
"Bug","37875","SF:189336, Cole FML Coldwater - Fastest Sellers Report Display Issue","0","Medium","App Support","","Undecided","10/11/16 10:15 PM","002:FLM","","Dan Webster","189336","","0","Bill Rogalla","0","0","10/12/16 04:12 PM","10/12/16 04:31 PM",""
"Bug","37886","SF:189102, Orr Chevrolet Cadillac - Nissan Juke Auto Loaded Incorrect Trim","0","Medium","App Support","","Undecided","10/13/16 03:17 PM","002:FLM","","Dan Webster","189102","","0","Bill Rogalla","0","0","10/13/16 04:28 PM","10/13/16 10:29 PM",""
"Bug","37898","SF:189159, Cars.com Click Through Rate Inquiry - Two Units - Flatline","0","Medium","App Support","","Undecided","10/13/16 08:20 PM","002:FLM","","Dan Webster","189159","","0","Bill Rogalla","0","0","10/17/16 06:41 PM","10/24/16 04:51 PM",""
"Bug","37899","SF:189415, AE / Sales Inquiry-- Who Input Vehicles in Windy City Smart Car","0","Medium","V-MAX-PRODUCT","","Undecided","10/13/16 08:28 PM","002:FLM","","Dan Webster","189415","","0","Bill Hummel","0","0","10/14/16 06:56 PM","10/14/16 06:56 PM",""
"Bug","37902","SF:190331, DSR Issue-- Unable to Send Link Via Email - Chrome","0","Medium","App Support","","Undecided","10/14/16 03:03 PM","002:FLM","","Dan Webster","190331","","0","Bill Rogalla","0","0","10/14/16 03:05 PM","10/14/16 03:09 PM",""
"Bug","37913","SF:188464, Profit Max - Would Like to Filter out NEW Vehicles in Market Listings","0","Medium","App Support","","Undecided","10/14/16 08:48 PM","002:FLM","","Dan Webster","188464","","0","Bill Rogalla","0","0","10/14/16 08:51 PM","10/17/16 04:51 PM",""
"Bug","37922","SF:189967, Current Inventory Pricing History (EDGE) Inaccurate - 30-39  Bucket Avg Reprice Inaccurate","0","Medium","V-MAX-PRODUCT","","Undecided","10/17/16 08:09 PM","002:FLM","","Dan Webster","189967","","0","Dan Webster","0","0","10/17/16 08:30 PM","10/17/16 08:30 PM",""
"Bug","37924","SF:190165, MAX Ad Issue-- Upload Photos Button Not Working in Chrome","0","Medium","App Support","","Undecided","10/17/16 08:44 PM","002:FLM","","Dan Webster","190165","","0","Bill Rogalla","0","0","10/17/16 08:50 PM","10/18/16 04:44 PM",""
"Bug","37926","SF:190759, Berger Chevrolet - DSR Sticker - Reprint All Not Working","0","Medium","App Support","","Undecided","10/17/16 10:38 PM","002:FLM","","Dan Webster","190759","","0","Bill Rogalla","0","0","10/18/16 03:20 PM","10/18/16 03:31 PM",""
"Bug","37929","SF:190703, DPP Error Occurring in Appraisal Tool When Trying to Update Mileage","0","Medium","App Support","","Undecided","10/18/16 02:37 PM","002:FLM","","Dan Webster","190703","","0","Dan Webster","0","0","10/26/16 03:17 PM","10/26/16 03:17 PM",""
"Bug","37930","SF:190322, Leith Market Listings Missing for Honda Insight in Profit Max","0","Medium","App Support","","Undecided","10/18/16 04:00 PM","002:FLM","","Dan Webster","190322","","0","Bill Rogalla","0","0","10/24/16 04:00 PM","10/24/16 04:30 PM",""
"Internal Defect","37932","Profit Max: Cars.com searches for make model undefined","0","Medium","Inna Tulika","","Undecided","10/18/16 08:40 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","11/16/16 09:03 PM","11/16/16 09:03 PM",""
"Bug","37943","SF:191357, Mobile Appraisal Not Coming Over to Desktop","0","Medium","App Support","","Undecided","10/20/16 07:29 PM","002:FLM","","Dan Webster","191357","","0","Bill Rogalla","0","0","10/20/16 09:00 PM","11/15/16 09:49 PM",""
"Bug","37958","SF:191790, Appraisal Stuck On Select Trim - Unable to Select","0","Medium","App Support","","Undecided","10/24/16 04:23 PM","002:FLM","","Dan Webster","191790","","0","Bill Rogalla","0","0","10/24/16 04:32 PM","10/24/16 04:41 PM",""
"Bug","37960","SF:191823, Urgent - Dealer Cannot Access FirstLook.biz on Any Computer","0","Medium","App Support","","Undecided","10/24/16 06:50 PM","002:FLM","","Dan Webster","191823","","1","Bill Rogalla","0","0","10/24/16 06:58 PM","10/24/16 06:59 PM",""
"Bug","37968","SF:192045, Carfax Not Pulling - All Units","0","Medium","App Support","","Undecided","10/25/16 06:29 PM","002:FLM","","Dan Webster","192045","","0","Dan Webster","0","0","10/25/16 06:29 PM","10/26/16 03:04 PM",""
"Bug","37981","SF:189564, 2017 New 2017 Nissan Frontiers Not Displaying Model Name in MAX AD","0","Medium","V-MAX-PRODUCT","","Undecided","10/27/16 04:48 PM","002:FLM","","Dan Webster","189564","","0","Bill Hummel","0","0","11/07/16 04:56 PM","11/07/16 04:56 PM",""
"Bug","37985","SF:191524, Email Report Concern- No Longer Receiving Storms on the Horizon Report","0","Medium","V-MAX-PRODUCT","","Undecided","10/27/16 09:01 PM","002:FLM","","Dan Webster","191524","","0","Dan Webster","0","0","11/09/16 08:21 PM","11/09/16 08:21 PM",""
"Bug","37987","SF:192484, MAX Issue - No/Low Price Comparisons Alert Showing on Wrong Units","0","Medium","Kara Korte","","Undecided","10/27/16 09:49 PM","002:FLM","","Dan Webster","192484","","0","Dan Webster","0","0","11/09/16 08:13 PM","11/09/16 08:13 PM",""
"Internal Defect","37999","Mo-Beta: ""Value cannot be null"" STA when appraising a new VIN","0","Ground Level","Inna Tulika","","Undecided","11/01/16 06:46 PM","002:FLM","","Inna Tulika","","","0","Inna Tulika","0","0","11/17/16 03:53 PM","11/17/16 03:53 PM",""
"Bug","38016","SF:193391, Medford CJD - Showing all n/a on Pricing Summary Tool for % of Market Average","0","Medium","App Support","","Undecided","11/03/16 04:13 PM","002:FLM","","Dan Webster","193391","","0","Bill Rogalla","0","0","11/03/16 04:24 PM","11/03/16 04:34 PM",""
"Bug","38017","SF:193051, Acura of Concord - Competitor Vehicle Not Showing in Market Listings","0","Medium","App Support","","Undecided","11/03/16 04:48 PM","002:FLM","","Dan Webster","193051","","0","Bill Rogalla","0","0","11/03/16 05:55 PM","11/03/16 06:33 PM",""
"Bug","38019","SF:191448, MAX Mobile App Issue - Not Able to Import Photos - Not Transferring to Desktop","0","Medium","App Support","","Undecided","11/03/16 09:08 PM","002:FLM","","Dan Webster","191448","","0","Bill Rogalla","0","0","11/09/16 07:01 PM","11/09/16 07:37 PM",""
"Bug","38023","SF:193655, Mercedes Benz Autoload Issue - Not Loading Packages","0","Medium","App Support","","Undecided","11/04/16 02:33 PM","002:FLM","","Dan Webster","193655","","0","Bill Rogalla","0","0","11/09/16 06:59 PM","11/09/16 07:33 PM",""
"Bug","38041","SF:178679, VIN Decoding Issue -- Unit Decoding Incorrect Trim","0","Medium","App Support","","Undecided","11/08/16 10:09 PM","002:FLM","","Dan Webster","178679","","0","Bill Rogalla","0","0","11/28/16 10:40 PM","11/29/16 05:14 AM",""
"Bug","38051","SF:193891, DSR Issue - M Sport Line Not Showing Up in Filters","0","Medium","App Support","","Undecided","11/10/16 05:54 AM","002:FLM","","Dan Webster","193891","","0","Bill Rogalla","0","0","11/14/16 04:07 PM","11/15/16 05:24 PM",""
"Bug","38053","SF:194247, Keenan Motors - New Mercedes-Benz Compliance Rule - Need Space Between Letter and Number in Model Name","0","Medium","App Support","","Undecided","11/10/16 05:01 PM","002:FLM","","Dan Webster","194247","","0","Bill Rogalla","0","0","11/10/16 09:54 PM","11/15/16 05:19 PM",""
"Bug","38056","SF:194532, NADA values on Pricing screen hidden behind the VHR","0","Medium","V-MAX-PRODUCT","","Undecided","11/10/16 08:07 PM","002:FLM","","Dan Webster","194532","","0","Dan Webster","0","0","11/10/16 08:12 PM","11/10/16 08:12 PM",""
"Bug","38061","SF:194096, Max For Website Issue - Larry Miller - Blank White Page","0","Medium","App Support","","Undecided","11/10/16 11:03 PM","002:FLM","","Dan Webster","194096","","0","Bill Rogalla","0","0","11/14/16 09:41 PM","11/15/16 05:18 PM",""
"Bug","38083","SF:194475, Max for Website Issue - Trim Discrepancy ","0","Medium","App Support","","Undecided","11/14/16 08:47 PM","002:FLM","","Dan Webster","194475","","0","Bill Rogalla","0","0","11/15/16 03:27 PM","11/15/16 05:16 PM",""
"Bug","38085","SF:195211, Appraisal Manager Issue-- Edmunds TMV Button - Vehicle Not Found Error","0","Medium","V-MAX-Triage","","Undecided","11/14/16 10:48 PM","002:FLM","","Dan Webster","195211","","0","Dan Webster","0","0","12/14/16 06:12 PM","12/14/16 06:12 PM",""
"Task","38087","Upgrade solutions to VS2015","0","Medium","Dave Speer","","Undecided","11/15/16 01:47 PM","002:FLM","","Dave Speer","","","0","Dave Speer","0","0","12/13/16 08:28 PM","12/13/16 08:28 PM",""
"Bug","38089","SF:194658, Urgent -- Adjust FL Only Buyer's Guides and Window Stickers - Post 29.0 Release Issue","0","Medium","App Support","","Undecided","11/15/16 05:35 PM","002:FLM","","Dan Webster","194658","","0","Dan Webster","0","0","11/15/16 10:00 PM","11/15/16 10:00 PM",""
"Bug","38090","SF:195377, Data Processing Problem - Wholesale Quick Planning In First Look","0","Medium","App Support","","Undecided","11/15/16 07:50 PM","002:FLM","","Dan Webster","195377","","0","Dan Webster","0","0","11/15/16 10:05 PM","11/15/16 10:05 PM",""
"Bug","38091","SF:194891, MAX Ad Issue Report Showing in MAX AD for Certain NEW vehicles","0","Medium","App Support","","Undecided","11/15/16 08:01 PM","002:FLM","","Dan Webster","194891","","0","J. Travis Huber","0","0","11/18/16 05:23 PM","11/21/16 04:15 PM",""
"Bug","38094","SF:195616, Customer Offer Info. - Email Not Sending","0","Medium","V-MAX-PRODUCT","","Undecided","11/16/16 10:18 PM","002:FLM","","Dan Webster","195616","","0","Dan Webster","0","0","11/16/16 10:24 PM","11/16/16 10:24 PM",""
"Bug","38102","SF:195485, Market Listings Not Showing Competitor Units - Listings Missing in Profit MAX","0","Medium","App Support","","Undecided","11/17/16 06:33 PM","002:FLM","","Dan Webster","195485","","0","Bill Rogalla","0","0","12/19/16 09:23 PM","12/20/16 06:02 PM",""
"Bug","38113","SF:196223, CHADMIN Not Working - Server ""Runtime"" Error","0","Medium","App Support","","Undecided","11/21/16 07:23 PM","002:FLM","","Dan Webster","196223","","0","Bill Rogalla","0","0","11/28/16 09:53 PM","11/28/16 09:57 PM",""
"Bug","38114","SF:196210, Sold Vehicles Showing in Market Listings - Boch Toyota South","0","Medium","App Support","","Undecided","11/21/16 09:53 PM","002:FLM","","Dan Webster","196210","","0","Michaela Baker","0","0","11/28/16 09:09 PM","12/19/16 05:34 AM",""
"Bug","38130","SF:196433, Ray Skillman Group - Twilio Counts Needed","0","Medium","App Support","","Undecided","11/23/16 03:52 PM","002:FLM","","Dan Webster","196433","","0","Bill Rogalla","0","0","11/28/16 04:49 PM","11/28/16 10:02 PM",""
"Bug","38148","SF:197022, Autoload Issue - Packages and Colors Not Loading on BMW's","0","Medium","App Support","","Undecided","11/29/16 05:36 AM","002:FLM","","Dan Webster","197022","","0","Bill Rogalla","0","0","11/30/16 03:52 PM","12/01/16 05:26 PM",""
"Bug","38149","SF:197005, Ventura Toyota - Competitor Pricing Not Updating In Market Listings","0","Medium","App Support","","Undecided","11/29/16 05:47 AM","002:FLM","","Dan Webster","197005","","0","Bill Rogalla","0","0","12/06/16 09:33 PM","12/06/16 10:27 PM",""
"Bug","38150","SF:196956, Ventura Toyota - Own Price In Market Listings Are Not Accurate","0","Medium","App Support","","Undecided","11/29/16 06:02 AM","002:FLM","","Dan Webster","196956","","0","Bill Rogalla","0","0","12/06/16 09:33 PM","12/06/16 10:40 PM",""
